trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
平日_06時52分_系統3102,07:37:00,07:37:00,56_05,36,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:39:00,07:39:00,54_05,37,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:40:00,07:40:00,52_05,38,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:41:00,07:41:00,50_05,39,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:42:00,07:42:00,48_05,40,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:44:00,07:44:00,46_05,41,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:45:00,07:45:00,44_05,42,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:46:00,07:46:00,42_05,43,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:47:00,07:47:00,40_05,44,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:48:00,07:48:00,38_05,45,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:49:00,07:49:00,36_05,46,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:50:00,07:50:00,34_05,47,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:51:00,07:51:00,32_05,48,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:52:00,07:52:00,30_05,49,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:53:00,07:53:00,28_05,50,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:54:00,07:54:00,26_05,51,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:55:00,07:55:00,24_05,52,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:56:00,07:56:00,22_05,53,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:57:00,07:57:00,20_05,54,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,07:59:00,07:59:00,18_05,55,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,08:02:00,08:02:00,16_05,56,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,08:03:00,08:03:00,15_05,57,表町ＢＣ経由岡山駅,0,0
平日_06時52分_系統3102,08:06:00,08:06:00,12_05,58,岡山駅,0,0
平日_06時52分_系統3102,08:06:00,08:06:00,10_03,59,岡山駅,0,0
平日_06時52分_系統3102,08:07:00,08:07:00,8_05,60,岡山駅,0,0
平日_06時52分_系統3102,08:07:00,08:07:00,6_05,61,岡山駅,0,0
平日_06時52分_系統3102,08:08:00,08:08:00,7_03,62,岡山駅,0,0
平日_06時52分_系統3102,08:10:00,08:10:00,306_03,63,岡山駅,0,0
平日_06時52分_系統3102,08:15:00,08:15:00,2_01,64,岡山駅,1,0
平日_06時52分_系統5142,06:52:00,06:52:00,249_05,1,表町BC（高島団地・岡山駅前 経由）,0,1
平日_06時52分_系統5142,06:52:00,06:52:00,664_05,2,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:52:00,06:52:00,662_05,3,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:53:00,06:53:00,660_05,4,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:53:00,06:53:00,658_05,5,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:54:00,06:54:00,652_05,6,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:54:00,06:54:00,650_05,7,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:55:00,06:55:00,648_05,8,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:55:00,06:55:00,646_05,9,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:56:00,06:56:00,644_05,10,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:57:00,06:57:00,642_05,11,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:58:00,06:58:00,640_05,12,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:59:00,06:59:00,638_05,13,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,06:59:00,06:59:00,636_05,14,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:00:00,07:00:00,634_05,15,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:01:00,07:01:00,632_05,16,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:01:00,07:01:00,630_05,17,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:02:00,07:02:00,628_05,18,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:02:00,07:02:00,626_05,19,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:03:00,07:03:00,624_05,20,表町BC（高島団地・岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:04:00,07:04:00,622_05,21,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:05:00,07:05:00,620_05,22,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:05:00,07:05:00,618_05,23,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:07:00,07:07:00,690_05,24,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:08:00,07:08:00,688_05,25,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:08:00,07:08:00,686_05,26,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:09:00,07:09:00,684_05,27,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:10:00,07:10:00,682_05,28,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:10:00,07:10:00,680_05,29,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:11:00,07:11:00,678_05,30,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:11:00,07:11:00,676_05,31,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:14:00,07:14:00,674_05,32,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:16:00,07:16:00,672_05,33,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:17:00,07:17:00,670_05,34,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:21:00,07:21:00,600_05,35,表町BC（岡山駅前 経由）,0,0
平日_06時52分_系統5142,07:24:00,07:24:00,516_05,36,表町BC,0,0
平日_06時52分_系統5142,07:26:00,07:26:00,514_05,37,表町BC,0,0
平日_06時52分_系統5142,07:29:00,07:29:00,4_01,38,表町BC,0,0
平日_06時52分_系統5142,07:30:00,07:30:00,5_01,39,表町BC,0,0
平日_06時52分_系統5142,07:31:00,07:31:00,6_06,40,表町BC,0,0
平日_06時52分_系統5142,07:32:00,07:32:00,8_06,41,表町BC,0,0
平日_06時52分_系統5142,07:34:00,07:34:00,10_01,42,表町BC,0,0
平日_06時52分_系統5142,07:35:00,07:35:00,12_01,43,表町BC,1,0
平日_07時00分_系統1622,07:00:00,07:00:00,792_05,1,岡山駅前経由表町BC（下市・中 経由）,0,1
平日_07時00分_系統1622,07:00:00,07:00:00,790_05,2,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:00:00,07:00:00,788_05,3,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:00:00,07:00:00,786_05,4,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:01:00,07:01:00,784_05,5,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:01:00,07:01:00,782_05,6,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:01:00,07:01:00,780_05,7,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:02:00,07:02:00,768_05,8,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:03:00,07:03:00,766_05,9,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:03:00,07:03:00,764_05,10,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:04:00,07:04:00,762_05,11,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:04:00,07:04:00,760_05,12,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:05:00,07:05:00,758_05,13,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:05:00,07:05:00,756_05,14,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:05:00,07:05:00,754_05,15,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:06:00,07:06:00,752_05,16,岡山駅前経由表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:07:00,07:07:00,962_05,17,表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:07:00,07:07:00,960_05,18,表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:08:00,07:08:00,958_05,19,表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:08:00,07:08:00,956_05,20,表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:11:00,07:11:00,954_05,21,表町BC（下市・中 経由）,0,0
平日_07時00分_系統1622,07:14:00,07:14:00,2086_02,22,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:16:00,07:16:00,590_05,23,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:16:00,07:16:00,588_05,24,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:17:00,07:17:00,586_05,25,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:18:00,07:18:00,1584_05,26,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:18:00,07:18:00,1582_05,27,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:19:00,07:19:00,1580_05,28,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:19:00,07:19:00,1578_05,29,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:20:00,07:20:00,1576_05,30,表町BC（山団・中 経由）,0,0
平日_07時00分_系統1622,07:21:00,07:21:00,352_05,31,表町BC,0,0
平日_07時00分_系統1622,07:23:00,07:23:00,353_05,32,表町BC,0,0
平日_07時00分_系統1622,07:24:00,07:24:00,351_05,33,表町BC,0,0
平日_07時00分_系統1622,07:25:00,07:25:00,350_05,34,表町BC,0,0
平日_07時00分_系統1622,07:26:00,07:26:00,348_05,35,表町BC,0,0
平日_07時00分_系統1622,07:27:00,07:27:00,552_05,36,表町BC,0,0
平日_07時00分_系統1622,07:27:00,07:27:00,344_05,37,表町BC,0,0
平日_07時00分_系統1622,07:28:00,07:28:00,343_05,38,表町BC,0,0
平日_07時00分_系統1622,07:29:00,07:29:00,342_05,39,表町BC,0,0
平日_07時00分_系統1622,07:31:00,07:31:00,340_05,40,表町BC,0,0
平日_07時00分_系統1622,07:32:00,07:32:00,338_05,41,表町BC,0,0
平日_07時00分_系統1622,07:34:00,07:34:00,336_05,42,表町BC,0,0
平日_07時00分_系統1622,07:36:00,07:36:00,334_05,43,表町BC,0,0
平日_07時00分_系統1622,07:38:00,07:38:00,332_05,44,表町BC,0,0
平日_07時00分_系統1622,07:40:00,07:40:00,330_05,45,表町BC,0,0
平日_07時00分_系統1622,07:42:00,07:42:00,328_05,46,表町BC,0,0
平日_07時00分_系統1622,07:44:00,07:44:00,326_05,47,表町BC,0,0
平日_07時00分_系統1622,07:45:00,07:45:00,324_05,48,表町BC,0,0
平日_07時00分_系統1622,07:47:00,07:47:00,322_05,49,表町BC,0,0
平日_07時00分_系統1622,07:49:00,07:49:00,320_05,50,表町BC,0,0
平日_07時00分_系統1622,07:51:00,07:51:00,319_05,51,表町BC,0,0
平日_07時00分_系統1622,07:54:00,07:54:00,318_05,52,表町BC,0,0
平日_07時00分_系統1622,07:55:00,07:55:00,316_05,53,表町BC,0,0
平日_07時00分_系統1622,07:58:00,07:58:00,314_05,54,表町BC,0,0
平日_07時00分_系統1622,08:00:00,08:00:00,312_05,55,表町BC,0,0
平日_07時00分_系統1622,08:03:00,08:03:00,516_05,56,表町BC,0,0
平日_07時00分_系統1622,08:06:00,08:06:00,514_05,57,表町BC,0,0
平日_07時00分_系統1622,08:09:00,08:09:00,4_01,58,表町BC,0,0
平日_07時00分_系統1622,08:10:00,08:10:00,5_01,59,表町BC,0,0
平日_07時00分_系統1622,08:11:00,08:11:00,6_06,60,表町BC,0,0
平日_07時00分_系統1622,08:12:00,08:12:00,8_06,61,表町BC,0,0
平日_07時00分_系統1622,08:14:00,08:14:00,10_01,62,表町BC,0,0
平日_07時00分_系統1622,08:17:00,08:17:00,12_01,63,表町BC,1,0
平日_07時03分_系統1642,07:03:00,07:03:00,792_05,1,瀬戸駅（岡山駅 経由）,0,1
平日_07時03分_系統1642,07:03:00,07:03:00,790_05,2,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:03:00,07:03:00,788_05,3,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:03:00,07:03:00,786_05,4,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:04:00,07:04:00,784_05,5,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:04:00,07:04:00,782_05,6,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:04:00,07:04:00,780_05,7,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:05:00,07:05:00,768_05,8,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:06:00,07:06:00,766_05,9,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:06:00,07:06:00,764_05,10,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:07:00,07:07:00,762_05,11,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:07:00,07:07:00,760_05,12,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:08:00,07:08:00,758_05,13,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:08:00,07:08:00,756_05,14,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:08:00,07:08:00,754_05,15,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:09:00,07:09:00,752_05,16,瀬戸駅（岡山駅 経由）,0,0
平日_07時03分_系統1642,07:10:00,07:10:00,750_05,17,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:10:00,07:10:00,748_05,18,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:11:00,07:11:00,746_05,19,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:12:00,07:12:00,744_05,20,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:13:00,07:13:00,742_05,21,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:14:00,07:14:00,740_05,22,岡山駅,0,0
平日_07時03分_系統1642,07:17:00,07:17:00,738_04,23,岡山駅,0,0
平日_07時03分_系統1642,07:18:00,07:18:00,736_05,24,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:19:00,07:19:00,734_05,25,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:20:00,07:20:00,732_05,26,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:21:00,07:21:00,730_05,27,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:22:00,07:22:00,728_05,28,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:23:00,07:23:00,726_05,29,表町BC経由岡山駅（瀬戸駅 経由）,0,0
平日_07時03分_系統1642,07:42:00,07:42:00,724_05,30,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:42:00,07:42:00,722_05,31,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:43:00,07:43:00,720_05,32,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:43:00,07:43:00,718_05,33,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:44:00,07:44:00,716_05,34,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:45:00,07:45:00,714_05,35,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:46:00,07:46:00,712_05,36,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:47:00,07:47:00,710_05,37,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:48:00,07:48:00,708_05,38,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:49:00,07:49:00,706_05,39,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:50:00,07:50:00,704_05,40,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:51:00,07:51:00,702_05,41,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:55:00,07:55:00,82_05,42,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:56:00,07:56:00,80_05,43,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:57:00,07:57:00,78_05,44,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:58:00,07:58:00,76_05,45,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,07:59:00,07:59:00,74_05,46,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:00:00,08:00:00,72_05,47,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:00:00,08:00:00,70_05,48,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:02:00,08:02:00,68_05,49,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:03:00,08:03:00,66_05,50,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:03:00,08:03:00,64_05,51,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:04:00,08:04:00,62_05,52,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:05:00,08:05:00,60_05,53,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:07:00,08:07:00,58_05,54,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:08:00,08:08:00,56_05,55,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:09:00,08:09:00,54_05,56,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:10:00,08:10:00,52_05,57,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:11:00,08:11:00,50_05,58,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:12:00,08:12:00,48_05,59,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:14:00,08:14:00,46_05,60,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:15:00,08:15:00,44_05,61,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:16:00,08:16:00,42_05,62,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:17:00,08:17:00,40_05,63,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:18:00,08:18:00,38_05,64,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:19:00,08:19:00,36_05,65,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:20:00,08:20:00,34_05,66,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:20:00,08:20:00,32_05,67,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:21:00,08:21:00,30_05,68,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:22:00,08:22:00,28_05,69,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:23:00,08:23:00,26_05,70,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:24:00,08:24:00,24_05,71,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:25:00,08:25:00,22_05,72,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:26:00,08:26:00,20_05,73,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:29:00,08:29:00,18_05,74,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:32:00,08:32:00,16_05,75,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:33:00,08:33:00,15_05,76,表町ＢＣ経由岡山駅,0,0
平日_07時03分_系統1642,08:36:00,08:36:00,12_05,77,岡山駅,0,0
平日_07時03分_系統1642,08:36:00,08:36:00,10_03,78,岡山駅,0,0
平日_07時03分_系統1642,08:37:00,08:37:00,8_05,79,岡山駅,0,0
平日_07時03分_系統1642,08:37:00,08:37:00,6_05,80,岡山駅,0,0
平日_07時03分_系統1642,08:38:00,08:38:00,7_03,81,岡山駅,0,0
平日_07時03分_系統1642,08:40:00,08:40:00,306_03,82,岡山駅,0,0
平日_07時03分_系統1642,08:43:00,08:43:00,2_01,83,岡山駅,1,0
平日_07時05分_系統3114,07:05:00,07:05:00,792_05,1,岡山駅前経由表町BC（直行便 経由）,0,1
平日_07時05分_系統3114,07:05:00,07:05:00,790_05,2,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:05:00,07:05:00,788_05,3,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:05:00,07:05:00,786_05,4,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:06:00,07:06:00,784_05,5,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:06:00,07:06:00,782_05,6,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:06:00,07:06:00,780_05,7,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:07:00,07:07:00,768_05,8,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:08:00,07:08:00,766_05,9,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:08:00,07:08:00,764_05,10,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:09:00,07:09:00,762_05,11,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:09:00,07:09:00,760_05,12,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:10:00,07:10:00,758_05,13,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:11:00,07:11:00,756_05,14,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:11:00,07:11:00,754_05,15,岡山駅前経由表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:24:00,07:24:00,353_05,16,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:25:00,07:25:00,351_05,17,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:41:00,07:41:00,326_05,18,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:42:00,07:42:00,324_05,19,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:44:00,07:44:00,322_05,20,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:46:00,07:46:00,320_05,21,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:47:00,07:47:00,319_05,22,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:49:00,07:49:00,318_05,23,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:50:00,07:50:00,316_05,24,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:52:00,07:52:00,314_05,25,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:54:00,07:54:00,312_05,26,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,07:58:00,07:58:00,516_05,27,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:01:00,08:01:00,514_05,28,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:04:00,08:04:00,4_01,29,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:05:00,08:05:00,5_01,30,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:06:00,08:06:00,6_06,31,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:07:00,08:07:00,8_06,32,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:08:00,08:08:00,10_01,33,表町BC（直行便 経由）,0,0
平日_07時05分_系統3114,08:11:00,08:11:00,12_01,34,表町BC（直行便 経由）,1,0
平日_07時08分_系統1082,07:08:00,07:08:00,46_05,1,表町ＢＣ経由岡山駅,0,1
平日_07時08分_系統1082,07:08:00,07:08:00,44_05,2,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:09:00,07:09:00,42_05,3,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:09:00,07:09:00,40_05,4,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:11:00,07:11:00,38_05,5,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:11:00,07:11:00,36_05,6,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:11:00,07:11:00,34_05,7,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:12:00,07:12:00,32_05,8,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:12:00,07:12:00,30_05,9,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:14:00,07:14:00,28_05,10,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:15:00,07:15:00,26_05,11,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:15:00,07:15:00,24_05,12,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:15:00,07:15:00,22_05,13,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:16:00,07:16:00,20_05,14,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:18:00,07:18:00,18_05,15,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:21:00,07:21:00,16_05,16,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:22:00,07:22:00,15_05,17,表町ＢＣ経由岡山駅,0,0
平日_07時08分_系統1082,07:25:00,07:25:00,12_05,18,岡山駅,0,0
平日_07時08分_系統1082,07:25:00,07:25:00,10_03,19,岡山駅,0,0
平日_07時08分_系統1082,07:26:00,07:26:00,8_05,20,岡山駅,0,0
平日_07時08分_系統1082,07:26:00,07:26:00,6_05,21,岡山駅,0,0
平日_07時08分_系統1082,07:27:00,07:27:00,7_03,22,岡山駅,0,0
平日_07時08分_系統1082,07:29:00,07:29:00,306_03,23,岡山駅,0,0
平日_07時08分_系統1082,07:33:00,07:33:00,2_01,24,岡山駅,1,0
平日_07時10分_系統1632,07:10:00,07:10:00,792_05,1,岡山駅前経由表町BC（下市・西 経由）,0,1
平日_07時10分_系統1632,07:10:00,07:10:00,790_05,2,岡山駅前経由表町BC（下市・西 経由）,0,0
平日_07時10分_系統1632,07:10:00,07:10:00,788_05,3,岡山駅前経由表町BC（下市・西 経由）,0,0
平日_07時10分_系統1632,07:10:00,07:10:00,786_05,4,岡山駅前経由表町BC（下市・西 経由）,0,0
