"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"10200_1028_1","2_221_20190401","221_2102836_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_221_20190401","221_2102935_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_1104224_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_1103835_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_11032112_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_1102935_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_1102636_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_220_20190401","220_1103347_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1028_1","2_221_20190401","221_2102636_20190401","ひかり幼稚園前",,,,"2_1028_1",,,"2"
"10200_1029_1","2_220_20190401","220_1104112_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_221_20190401","221_2103412_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_220_20190401","220_1104012_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_220_20190401","220_1103012_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_221_20190401","221_2103512_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_220_20190401","220_1111012_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_221_20190401","221_2103312_20190401","岡山駅",,,,"2_1029_1",,,"2"
"10200_1032_1","2_220_20190401","220_1112312_20190401","岡山駅",,,,"2_1032_1",,,"2"
"10200_1034_1","2_221_20190401","221_2112212_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_220_20190401","220_1102812_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_220_20190401","220_1100312_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_221_20190401","221_2102612_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_220_20190401","220_1104722_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_220_20190401","220_1102112_20190401","岡山駅",,,,"2_1034_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102925_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112742_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103127_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102035_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102824_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2110944_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1112314_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2101816_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2104134_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2110233_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103343_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103236_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103016_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2104025_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103945_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2110432_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103346_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1101633_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102014_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110217_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1101126_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102618_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103125_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2111726_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2104123_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103024_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1113834_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112822_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110214_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103219_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112335_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112143_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103446_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103235_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1112932_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2111414_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2100519_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1100423_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2100812_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110814_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103537_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_11026111_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2113022_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112922_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1113516_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1112842_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103824_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2101912_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103423_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1112224_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1104036_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1104644_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_11035310_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2102826_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112927_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1104027_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1112023_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1101435_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2100232_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1104322_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2101223_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2100516_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_11041310_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1101814_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110817_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1102932_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2102614_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2102332_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110436_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2105723_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110614_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103726_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103537_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2103445_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1100535_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2112623_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1103723_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2113723_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1110414_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2110933_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1105745_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1113812_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_220_20190401","220_1111313_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2111612_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_2104226_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_221_20190401","221_21034110_20190401","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103724_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1104032_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2104212_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110818_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1104212_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103332_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103538_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102619_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103112_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112336_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102036_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112624_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102933_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102832_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102926_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1113517_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1100424_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1101634_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103932_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2104112_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1112843_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1112933_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112144_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102615_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1101815_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1105746_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2100813_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110437_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103212_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1104323_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110615_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103412_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1112225_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103017_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_21005110_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102915_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2110945_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110815_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2105724_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103212_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2104012_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103912_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102512_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2100517_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2101817_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1101436_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2101224_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102612_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2101913_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2113724_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110218_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1101127_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112928_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112923_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1112315_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2110934_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103432_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102015_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102333_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103712_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1112024_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2111727_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1113835_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2111415_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102912_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2110433_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2100233_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103312_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110215_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1111314_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112823_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102832_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2112743_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103332_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1113813_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103825_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1104645_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1110415_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103812_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103112_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1103432_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2113023_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2111613_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2104032_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102912_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2102812_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2103344_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1100536_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_11032110_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2104124_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_220_20190401","220_1102512_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_221_20190401","221_2110234_20190401","岡山駅",,,,"2_1042_1",,,"2"
"10400_1043_1","2_220_20190401","220_1102914_20190401","岡南飛行場",,,,"2_1043_1",,,"2"
"10400_1044_1","2_220_20190401","220_1103512_20190401","岡山駅",,,,"2_1044_1",,,"2"
"10400_1044_1","2_221_20190401","221_2103012_20190401","岡山駅",,,,"2_1044_1",,,"2"
"10400_1046_1","2_220_20190401","220_1103812_20190401","岡山駅",,,,"2_1046_1",,,"2"
"10500_1051_1","4_229_20190401","229_2410126_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_221_20190401","221_2102324_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2101643_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1101214_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1113912_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2104017_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","4_228_20190401","228_1403222_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_220_20190401","220_1101417_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2112745_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1104724_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1104433_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2103822_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1102514_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2102335_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1105932_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2112634_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2112626_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2100346_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2110412_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1100724_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1110433_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2111644_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1105814_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1103816_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","4_229_20190401","229_2410514_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_220_20190401","220_1101636_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2102816_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1103334_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1113025_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2104014_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1110835_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1103344_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2111132_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2101927_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2110114_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2112218_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1100727_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2101646_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1104137_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2101714_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1100333_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","4_228_20190401","228_1402822_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_220_20190401","220_1111435_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1100224_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1103934_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1102922_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1110922_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1105612_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2110236_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1101328_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","4_229_20190401","229_2412512_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_221_20190401","221_2103214_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1100532_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1110533_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2103514_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2110619_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2102216_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2101924_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1112034_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1101325_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2100444_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2111314_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1101414_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2111114_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2105726_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1103914_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","4_228_20190401","228_1403322_20190401","大東",,,,"2_1051_1",,,"4"
"10500_1051_1","2_221_20190401","221_2104126_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1102314_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2100126_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_220_20190401","220_1102522_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2102932_20190401","大東",,,,"2_1051_1",,,"2"
"10500_1051_1","2_221_20190401","221_2102625_20190401","大東",,,,"2_1051_1",,,"2"
