stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
560_05,,山陽団地西１番,,34.743148,134.004777,560_05,,0
562_04,,山陽団地西２番,,34.743962,134.003058428571,562_04,,0
562_05,,山陽団地西２番,,34.744072,134.003007,562_05,,0
564_04,,山陽団地西３番,,34.745793,134.001436,564_04,,0
564_05,,山陽団地西３番,,34.745918,134.001487142857,564_05,,0
566_04,,足王神社口,,34.748155,134.001592285714,566_04,,0
566_05,,足王神社口,,34.747799,134.001605,566_05,,0
568_04,,山陽団地西４番,,34.749319,134.001645285714,568_04,,0
568_05,,山陽団地西４番,,34.749208,134.001669,568_05,,0
570_04,,山陽団地西５番,,34.7518,134.002598285714,570_04,,0
570_05,,山陽団地西５番,,34.751348,134.002512,570_05,,0
572_04,,山陽団地西６番,,34.752571,134.003650571429,572_04,,0
572_05,,山陽団地西６番,,34.752531,134.004025,572_05,,0
574_04,,山陽団地西７番,,34.752609,134.005902714286,574_04,,0
574_05,,山陽団地西７番,,34.752519,134.005961,574_05,,0
586_04,,山陽団地東,,34.753636,134.008768,586_04,,0
586_05,,山陽団地東,,34.7535766666667,134.008612428571,586_05,,0
588_04,,老人福祉センター,,34.753984,134.010721,588_04,,0
588_05,,老人福祉センター,,34.753879,134.010496857143,588_05,,0
590_04,,下市上,,34.754557,134.01442,590_04,,0
590_05,,下市上,,34.7544963333333,134.014217428571,590_05,,0
600_03,,就実高校中学校前,,34.67132,133.928557714286,600_03,,0
600_05,,就実高校中学校前,,34.671204,133.929014285714,600_05,,0
602_03,,美術館前,,34.666835,133.930408,602_03,,0
602_05,,美術館前,,34.666349,133.930636142857,602_05,,0
604_03,,弓之町,,34.670564,133.93019,604_03,,0
604_05,,弓之町,,34.670357,133.930375,604_05,,0
618_03,,中島,,34.686053,133.944225,618_03,,0
618_05,,中島,,34.685904,133.944453,618_05,,0
620_03,,中島上,,34.68639,133.946984571429,620_03,,0
620_05,,中島上,,34.686059,133.94543,620_05,,0
622_03,,高島団地,,34.686068,133.950044,622_03,,0
622_05,,高島団地,,34.686009,133.950014,622_05,,0
624_03,,保育所前,,34.684577,133.95076,624_03,,0
624_05,,保育所前,,34.685261,133.950748,624_05,,0
626_03,,児童公園前,,34.683169,133.951157,626_03,,0
626_05,,児童公園前,,34.683098,133.951053,626_05,,0
628_03,,新屋敷団地西,,34.682921,133.952688,628_03,,0
628_05,,新屋敷団地西,,34.682872,133.952998,628_05,,0
630_03,,新屋敷団地中,,34.683079,133.954630285714,630_03,,0
630_05,,新屋敷団地中,,34.683022,133.954756,630_05,,0
632_03,,新屋敷団地,,34.683399,133.958279,632_03,,0
632_05,,新屋敷団地,,34.683291,133.957938,632_05,,0
634_03,,中井南,,34.683763,133.962755,634_03,,0
634_05,,中井南,,34.68364,133.961891,634_05,,0
636_03,,藤の里,,34.683986,133.965082285714,636_03,,0
636_05,,藤の里,,34.683927,133.964876,636_05,,0
638_03,,雄町西,,34.684239,133.967563142857,638_03,,0
638_05,,雄町西,,34.684101,133.96691,638_05,,0
640_03,,雄町中,,34.684573,133.971424,640_03,,0
640_05,,雄町中,,34.68441,133.970276,640_05,,0
642_03,,雄町,,34.685078,133.976676,642_03,,0
642_05,,雄町,,34.684939,133.975895,642_05,,0
644_03,,雄町東,,34.68527,133.978951,644_03,,0
644_05,,雄町東,,34.685212,133.978739,644_05,,0
646_03,,コウリョー前,,34.685581,133.982107,646_03,,0
646_05,,コウリョー前,,34.685493,133.981788,646_05,,0
648_03,,東岡山駅前,,34.685985,133.98605,648_03,,0
648_05,,東岡山駅前,,34.68583,133.985401,648_05,,0
650_03,,前土田,,34.689013,133.987869142857,650_03,,0
650_05,,前土田,,34.688859,133.987898,650_05,,0
652_03,,ろう学校前,,34.691908,133.987933,652_03,,0
652_05,,ろう学校前,,34.692079,133.987985,652_05,,0
658_03,,岡山東支援学校口,,34.693696,133.987844857143,658_03,,0
658_05,,岡山東支援学校口,,34.694005,133.987187142857,658_05,,0
660_03,,土田東,,34.693995,133.986062,660_03,,0
660_05,,土田東,,34.694079,133.985778,660_05,,0
662_03,,土田,,34.693452,133.982801,662_03,,0
662_05,,土田,,34.693508,133.983171,662_05,,0
664_03,,四御神南(東岡山),,34.692443,133.981606,664_03,,0
664_05,,四御神南(東岡山),,34.69252,133.981552857143,664_05,,0
670_03,,浜（岡山プラザホテル前）,,34.671228,133.936254142857,670_03,,0
670_05,,浜（岡山プラザホテル前）,,34.671151,133.936223,670_05,,0
672_03,,岡山中央警察署前,,34.671188,133.939343714286,672_03,,0
672_05,,岡山中央警察署前,,34.671109,133.938424,672_05,,0
674_03,,岡山市中区役所前,,34.671156,133.942218,674_03,,0
674_05,,岡山市中区役所前,,34.671069,133.942880714286,674_05,,0
676_03,,OHKハウジングパーク前,,34.672364,133.943717285714,676_03,,0
676_05,,OHKハウジングパーク前,,34.672746,133.94394,676_05,,0
678_03,,林病院入口,,34.673806,133.943934857143,678_03,,0
678_05,,林病院入口,,34.673751,133.944097,678_05,,0
680_03,,エディオン東川原店前,,34.675129,133.944111857143,680_03,,0
680_05,,エディオン東川原店前,,34.675615,133.944336,680_05,,0
682_03,,コープ東川原店前,,34.676636,133.944158,682_03,,0
682_05,,コープ東川原店前,,34.676718,133.944322,682_05,,0
684_03,,ジョイフル東川原店前,,34.678545,133.943928285714,684_03,,0
684_05,,ジョイフル東川原店前,,34.678529,133.944116,684_05,,0
686_03,,西川原,,34.679649,133.942812714286,686_03,,0
686_05,,西川原,,34.680007,133.942593,686_05,,0
688_03,,岡山ハートクリニック前,,34.680791,133.939743714286,688_03,,0
688_05,,岡山ハートクリニック前,,34.680917,133.940087,688_05,,0
690_03,,新中島竹田橋,,34.682371,133.939815571429,690_03,,0
690_05,,新中島竹田橋,,34.682317,133.939927,690_05,,0
700_01,,瀬戸線平島,,34.706459,134.053772857143,700_01,,0
702_01,,東平島下,,34.709093,134.050818142857,702_01,,0
702_05,,東平島下,,34.708626,134.051187571429,702_05,,0
704_01,,パナソニック前,,34.710501,134.050058714286,704_01,,0
704_05,,パナソニック前,,34.71029,134.050214857143,704_05,,0
706_01,,東平島,,34.712722,134.048845714286,706_01,,0
706_05,,東平島,,34.71229,134.049165,706_05,,0
708_01,,東平島上,,34.715218,134.047572428571,708_01,,0
708_05,,東平島上,,34.715086,134.047682,708_05,,0
710_01,,砂場,,34.71872,134.045733857143,710_01,,0
710_05,,砂場,,34.719224,134.045461,710_05,,0
712_01,,沖下,,34.721482,134.043977285714,712_01,,0
712_05,,沖下,,34.721105,134.044278,712_05,,0
714_01,,瀬戸南高,,34.724181,134.04227,714_01,,0
714_05,,瀬戸南高,,34.723984,134.042478142857,714_05,,0
716_01,,沖,,34.725333,134.041384,716_01,,0
716_05,,沖,,34.725113,134.041628428571,716_05,,0
718_01,,竹久工業前,,34.726804,134.040201857143,718_01,,0
718_05,,竹久工業前,,34.726785,134.040274857143,718_05,,0
720_01,,瀬戸西,,34.731386,134.037776,720_01,,0
720_05,,瀬戸西,,34.73198,134.038407428571,720_05,,0
722_01,,瀬戸駅前,,34.735031,134.041230428571,722_01,,0
722_05,,瀬戸駅前,,34.734735,134.040995428571,722_05,,0
724_01,,瀬戸駅,,34.735061,134.041886285714,724_01,,0
724_05,,瀬戸駅,,34.734993,134.041849285714,724_05,,0
724_09,,瀬戸駅,,34.7349970743978,134.041837855883,724_09,,0
726_01,,赤磐警察署前,,34.737517,134.041677428571,726_01,,0
726_05,,赤磐警察署前,,34.737123,134.040619142858,726_05,,0
728_01,,瀬戸郵便局前,,34.736662,134.039641857143,728_01,,0
728_05,,瀬戸郵便局前,,34.736511,134.038625571429,728_05,,0
730_01,,瀬戸橋,,34.736083,134.034155714286,730_01,,0
730_05,,瀬戸橋,,34.736479,134.034051714286,730_05,,0
732_01,,舟廻,,34.743579,134.029071,732_01,,0
732_05,,舟廻,,34.74262,134.030248,732_05,,0
734_01,,立川,,34.746676,134.025951,734_01,,0
734_05,,立川,,34.746648,134.026249,734_05,,0
736_01,,医師会病院前,,34.751123,134.020136,736_01,,0
736_05,,医師会病院前,,34.751262,134.020265142857,736_05,,0
738_04,,瀬戸線下市,,34.752533,134.018516,738_04,,0
740_01,,ネオポリス線下市,,34.753098,134.018135,740_01,,0
740_05,,ネオポリス線下市,,34.753125,134.018223571429,740_05,,0
742_01,,赤磐市役所前,,34.755302,134.019594,742_01,,0
742_05,,赤磐市役所前,,34.755531,134.019948,742_05,,0
744_01,,高屋（ネオ）,,34.757758,134.022458714286,744_01,,0
744_05,,高屋（ネオ）,,34.757754,134.022489,744_05,,0
746_01,,高屋上,,34.7591356666667,134.023883857143,746_01,,0
746_05,,高屋上,,34.75903,134.023898,746_05,,0
748_01,,沼田,,34.760939,134.026521714286,748_01,,0
748_05,,沼田,,34.761008,134.026686714286,748_05,,0
750_01,,二井口,,34.762633,134.028185428571,750_01,,0
750_05,,二井口,,34.762545,134.028081714286,750_05,,0
752_05,,日古木・中島口,,34.76336,134.033024714286,752_05,,0
752_06,,日古木・中島口,,34.763531,134.033106,752_06,,0
754_05,,桜が丘西一丁目,,34.765634,134.04004,754_05,,0
754_06,,桜が丘西一丁目,,34.765694,134.039955,754_06,,0
756_05,,桜が丘西一丁目上,,34.766619,134.041064,756_05,,0
756_06,,桜が丘西一丁目上,,34.76698,134.041113,756_06,,0
758_05,,桜が丘西二丁目,,34.767997,134.041907,758_05,,0
758_06,,桜が丘西二丁目,,34.768675,134.041888,758_06,,0
760_05,,桜が丘西三丁目,,34.771233,134.040584,760_05,,0
760_06,,桜が丘西三丁目,,34.77122,134.040386,760_06,,0
762_05,,桜が丘西三丁目上,,34.7728933333333,134.039217333333,762_05,,0
762_06,,桜が丘西三丁目上,,34.772868,134.039074,762_06,,0
764_05,,桜が丘西五丁目,,34.776695,134.038385428571,764_05,,0
764_06,,桜が丘西五丁目,,34.77659,134.038222,764_06,,0
766_05,,桜が丘西六丁目,,34.777984,134.038226714286,766_05,,0
766_06,,桜が丘西六丁目,,34.777936,134.038111,766_06,,0
768_05,,桜が丘中央,,34.780971,134.038213,768_05,,0
768_06,,桜が丘中央,,34.780818,134.037996,768_06,,0
770_05,,桜が丘東五丁目,,34.782748,134.038183714286,770_05,,0
770_06,,桜が丘東五丁目,,34.783248,134.038074142857,770_06,,0
772_05,,桜が丘東六丁目,,34.785946,134.038593,772_05,,0
772_06,,桜が丘東六丁目,,34.784985,134.038184666667,772_06,,0
774_05,,桜が丘東六丁目上,,34.787808,134.039628,774_05,,0
774_06,,桜が丘東六丁目上,,34.788428,134.039949,774_06,,0
776_05,,保育園前,,34.789346,134.04086,776_05,,0
776_06,,保育園前,,34.789831,134.041189,776_06,,0
778_05,,野間,,34.790532,134.042157428571,778_05,,0
778_09,,野間,,34.7911139020656,134.042564034462,778_09,,0
780_05,,桜が丘西10丁目東,,34.781378,134.037639,780_05,,0
780_06,,桜が丘西10丁目東,,34.781245,134.037394,780_06,,0
782_05,,桜が丘西10丁目中,,34.781341,134.035757,782_05,,0
782_06,,桜が丘西10丁目中,,34.781216,134.035477,782_06,,0
784_05,,桜が丘西10丁目西,,34.7805566666667,134.032781952381,784_05,,0
784_06,,桜が丘西10丁目西,,34.78084,134.033772428571,784_06,,0
786_05,,桜が丘西９丁目東,,34.7798326666667,134.031578285714,786_05,,0
786_06,,桜が丘西９丁目東,,34.779931,134.031941,786_06,,0
788_05,,桜が丘西９丁目中,,34.779093,134.030421,788_05,,0
788_06,,桜が丘西９丁目中,,34.778541,134.029646,788_06,,0
